t       y
26.100	0.211
26.117	0.205
26.134	0.199
26.150	0.191
26.167	0.183
26.184	0.174
26.201	0.165
26.217	0.156
26.234	0.146
26.251	0.137
26.267	0.129
26.284	0.120
26.301	0.111
26.318	0.102
26.334	9.453E-2
26.351	8.751E-2
26.368	8.127E-2
26.385	7.583E-2
26.401	7.127E-2
26.418	6.776E-2
26.435	6.546E-2
26.452	6.375E-2
26.468	6.351E-2
26.485	6.471E-2
26.502	6.660E-2
26.518	6.980E-2
26.535	7.386E-2
26.552	7.895E-2
26.569	8.513E-2
26.585	9.208E-2
26.602	9.940E-2
26.619	0.108
26.636	0.116
26.652	0.126
26.669	0.135
26.686	0.143
26.702	0.153
26.719	0.162
26.736	0.172
26.753	0.180
26.769	0.189
26.786	0.196
26.803	0.203
26.820	0.209
26.836	0.214
26.853	0.219
26.870	0.222
26.887	0.224
26.903	0.225
26.920	0.226
26.937	0.225
26.953	0.223
26.970	0.220
26.987	0.216
27.004	0.211
27.020	0.206
27.037	0.199
27.054	0.192
27.071	0.184
27.087	0.175
27.104	0.166
27.121	0.157
27.137	0.148
27.154	0.139
27.171	0.130
27.188	0.121
27.204	0.112
27.221	0.104
27.238	9.602E-2
27.255	8.879E-2
27.271	8.250E-2
27.288	7.707E-2
27.305	7.250E-2
27.322	6.909E-2
27.338	6.656E-2
27.355	6.361E-2
27.372	6.342E-2
27.388	6.384E-2
27.405	6.594E-2
27.422	6.888E-2
27.439	7.287E-2
27.455	7.787E-2
27.472	8.370E-2
27.489	9.029E-2
27.506	9.769E-2
27.522	0.106
27.539	0.114
27.556	0.123
27.572	0.132
27.589	0.141
27.606	0.150
27.623	0.159
27.639	0.168
27.656	0.177
27.673	0.185
27.690	0.193
27.706	0.200
27.723	0.207
27.740	0.212
27.757	0.216
27.773	0.220
27.790	0.221
27.807	0.223
27.823	0.223
27.840	0.223
27.857	0.221
27.874	0.219
27.890	0.215
27.907	0.211
27.924	0.205
27.941	0.199
27.957	0.191
27.974	0.183
27.991	0.175
28.007	0.166
28.024	0.157
28.041	0.147
28.058	0.139
28.074	0.130
28.091	0.121
28.108	0.112
28.125	0.103
28.141	9.574E-2
28.158	8.859E-2
28.175	8.219E-2
28.192	7.667E-2
28.208	7.202E-2
28.225	6.820E-2
28.242	6.534E-2
28.258	6.368E-2
28.275	6.322E-2
28.292	6.379E-2
28.309	6.542E-2
28.325	6.811E-2
28.342	7.180E-2
28.359	7.668E-2
28.376	8.254E-2
28.392	8.902E-2
28.409	9.639E-2
28.426	0.104
28.442	0.113
28.459	0.122
28.476	0.130
28.493	0.139
28.509	0.148
28.526	0.157
28.543	0.167
28.560	0.175
28.576	0.184
28.593	0.192
28.610	0.199
28.627	0.205
28.643	0.211
28.660	0.215
28.677	0.219
28.693	0.221
28.710	0.222
28.727	0.222
28.744	0.222
28.760	0.220
28.777	0.218
28.794	0.215
28.811	0.210
28.827	0.205
28.844	0.198
28.861	0.192
28.877	0.184
28.894	0.175
28.911	0.167
28.928	0.158
28.944	0.148
28.961	0.140
28.978	0.131
28.995	0.122
29.011	0.113
29.028	0.105
29.045	9.721E-2
29.062	9.005E-2
29.078	8.382E-2
29.095	7.794E-2
29.112	7.332E-2
29.128	6.936E-2
29.145	6.637E-2
29.162	6.461E-2
29.179	6.436E-2
29.195	6.453E-2
29.212	6.600E-2
29.229	6.864E-2
29.246	7.215E-2
29.262	7.684E-2
29.279	8.205E-2
29.296	8.821E-2
29.312	9.546E-2
29.329	0.103
29.346	0.112
29.363	0.120
29.379	0.129
29.396	0.138
29.413	0.147
29.430	0.156
29.446	0.165
29.463	0.174
29.480	0.182
29.497	0.190
29.513	0.197
29.530	0.204
29.547	0.209
29.563	0.214
29.580	0.218
29.597	0.221
29.614	0.222
29.630	0.223
29.647	0.223
29.664	0.221
29.681	0.219
29.697	0.216
29.714	0.212
29.731	0.207
29.747	0.201
29.764	0.193
29.781	0.186
29.798	0.178
29.814	0.169
29.831	0.160
29.848	0.151
29.865	0.142
29.881	0.133
29.898	0.124
29.915	0.115
29.932	0.107
29.948	9.888E-2
29.965	9.148E-2
29.982	8.514E-2
29.998	7.954E-2
30.015	7.458E-2
30.032	7.070E-2
30.049	6.812E-2
30.065	6.652E-2
30.082	6.543E-2
30.099	6.578E-2
30.116	6.709E-2
30.132	6.942E-2
30.149	7.272E-2
30.166	7.722E-2
30.182	8.272E-2
30.199	8.874E-2
30.216	9.572E-2
30.233	0.103
30.249	0.111
30.266	0.120
30.283	0.129
30.300	0.138
30.316	0.146
30.333	0.155
30.350	0.165
30.367	0.173
30.383	0.182
30.400	0.190
30.417	0.197
30.433	0.204
30.450	0.209
30.467	0.214
30.484	0.218
30.500	0.221
30.517	0.222
30.534	0.223
30.551	0.223
30.567	0.221
30.584	0.219
30.601	0.216
30.617	0.212
30.634	0.207
30.651	0.201
30.668	0.194
30.684	0.186
30.701	0.178
30.718	0.169
30.735	0.160
30.751	0.151
30.768	0.142
30.785	0.133
30.801	0.125
30.818	0.116
30.835	0.107
30.852	9.950E-2
30.868	9.196E-2
30.885	8.508E-2
30.902	7.923E-2
30.919	7.431E-2
30.935	7.047E-2
30.952	6.735E-2
30.969	6.521E-2
30.986	6.410E-2
31.002	6.384E-2
31.019	6.499E-2
31.036	6.721E-2
31.052	7.056E-2
31.069	7.471E-2
31.086	7.967E-2
31.103	8.574E-2
31.119	9.278E-2
31.136	0.100
31.153	0.108
31.170	0.117
31.186	0.126
31.203	0.134
31.220	0.142
31.236	0.152
31.253	0.161
31.270	0.169
31.287	0.178
31.303	0.186
31.320	0.194
31.337	0.201
31.354	0.206
31.370	0.211
31.387	0.215
31.404	0.218
31.421	0.220
31.437	0.222
31.454	0.222
31.471	0.221
31.487	0.220
31.504	0.217
31.521	0.212
31.538	0.208
31.554	0.202
31.571	0.195
31.588	0.187
31.605	0.179
31.621	0.170
31.638	0.162
31.655	0.152
31.671	0.143
31.688	0.134
31.705	0.126
31.722	0.117
31.738	0.109
31.755	0.101
31.772	9.356E-2
31.789	8.724E-2
31.805	8.146E-2
31.822	7.666E-2
31.839	7.268E-2
31.856	6.977E-2
31.872	6.737E-2
31.889	6.611E-2
31.906	6.608E-2
31.922	6.733E-2
31.939	6.922E-2
31.956	7.190E-2
31.973	7.570E-2
31.989	8.075E-2
32.006	8.646E-2
32.023	9.279E-2
32.040	0.100
32.056	0.108
32.073	0.116
32.090	0.125
32.106	0.133
32.123	0.141
32.140	0.150
32.157	0.160
32.173	0.168
32.190	0.176
32.207	0.185
32.224	0.192
32.240	0.199
32.257	0.206
32.274	0.210
32.291	0.214
32.307	0.218
32.324	0.220
32.341	0.221
32.357	0.221
32.374	0.220
32.391	0.219
32.408	0.216
32.424	0.212
32.441	0.208
32.458	0.201
32.475	0.195
32.491	0.187
32.508	0.179
32.525	0.171
32.541	0.162
32.558	0.153
32.575	0.143
32.592	0.135
32.608	0.127
32.625	0.118
32.642	0.110
32.659	0.102
32.675	9.453E-2
32.692	8.797E-2
32.709	8.197E-2
32.726	7.684E-2
32.742	7.292E-2
32.759	6.887E-2
32.776	6.661E-2
32.792	6.530E-2
32.809	6.522E-2
32.826	6.599E-2
32.843	6.800E-2
32.859	7.090E-2
32.876	7.480E-2
32.893	7.951E-2
32.910	8.528E-2
32.926	9.184E-2
32.943	9.897E-2
32.960	0.107
32.976	0.115
32.993	0.124
33.010	0.132
33.027	0.141
33.043	0.150
33.060	0.159
33.077	0.167
33.094	0.176
33.110	0.184
33.127	0.192
33.144	0.198
33.161	0.204
33.177	0.209
33.194	0.213
33.211	0.216
33.227	0.219
33.244	0.221
33.261	0.221
33.278	0.220
33.294	0.218
33.311	0.215
33.328	0.212
33.345	0.207
33.361	0.202
33.378	0.195
33.395	0.188
33.411	0.180
33.428	0.172
33.445	0.164
33.462	0.154
33.478	0.145
33.495	0.136
33.512	0.128
33.529	0.120
33.545	0.111
33.562	0.103
33.579	9.540E-2
33.596	8.872E-2
33.612	8.279E-2
33.629	7.767E-2
33.646	7.323E-2
33.662	6.973E-2
33.679	6.710E-2
33.696	6.586E-2
33.713	6.569E-2
33.729	6.614E-2
33.746	6.800E-2
33.763	7.088E-2
33.780	7.455E-2
33.796	7.924E-2
33.813	8.499E-2
33.830	9.122E-2
33.846	9.843E-2
33.863	0.106
33.880	0.114
33.897	0.123
33.913	0.131
33.930	0.140
33.947	0.149
33.964	0.158
33.980	0.167
33.997	0.175
34.014	0.183
34.031	0.191
34.047	0.198
34.064	0.204
34.081	0.209
34.097	0.213
34.114	0.216
34.131	0.218
34.148	0.219
34.164	0.219
34.181	0.218
34.198	0.216
34.215	0.214
34.231	0.211
34.248	0.206
34.265	0.201
34.281	0.195
34.298	0.188
34.315	0.180
34.332	0.172
34.348	0.163
34.365	0.154
34.382	0.145
34.399	0.137
34.415	0.128
34.432	0.120
34.449	0.111
34.466	0.103
34.482	9.571E-2
34.499	8.880E-2
34.516	8.283E-2
34.532	7.750E-2
34.549	7.317E-2
34.566	6.964E-2
34.583	6.717E-2
34.599	6.576E-2
34.616	6.546E-2
34.633	6.586E-2
34.650	6.748E-2
34.666	7.010E-2
34.683	7.359E-2
34.700	7.819E-2
34.716	8.356E-2
34.733	8.977E-2
34.750	9.675E-2
34.767	0.105
34.783	0.112
34.800	0.121
34.817	0.130
34.834	0.138
34.850	0.146
34.867	0.155
34.884	0.164
34.901	0.173
34.917	0.181
34.934	0.188
34.951	0.195
34.967	0.201
34.984	0.206
35.001	0.210
35.018	0.214
35.034	0.216
35.051	0.218
35.068	0.218
35.085	0.218
35.101	0.216
35.118	0.214
35.135	0.210
35.151	0.206
35.168	0.200
35.185	0.195
35.202	0.188
35.218	0.180
35.235	0.172
35.252	0.164
35.269	0.155
35.285	0.146
35.302	0.137
35.319	0.129
35.336	0.121
35.352	0.112
35.369	0.104
35.386	9.645E-2
35.402	8.935E-2
35.419	8.322E-2
35.436	7.811E-2
35.453	7.307E-2
35.469	6.937E-2
35.486	6.679E-2
35.503	6.522E-2
35.520	6.508E-2
35.536	6.503E-2
35.553	6.679E-2
35.570	6.895E-2
35.586	7.275E-2
35.603	7.737E-2
35.620	8.287E-2
35.637	8.865E-2
35.653	9.575E-2
35.670	0.103
35.687	0.111
35.704	0.119
35.720	0.128
35.737	0.137
35.754	0.145
35.771	0.153
35.787	0.162
35.804	0.170
35.821	0.179
35.837	0.186
35.854	0.193
35.871	0.199
35.888	0.204
35.904	0.209
35.921	0.212
35.938	0.215
35.955	0.216
35.971	0.216
35.988	0.216
36.005	0.215
36.021	0.212
36.038	0.209
36.055	0.205
36.072	0.200
36.088	0.194
36.105	0.187
36.122	0.180
36.139	0.172
36.155	0.164
36.172	0.155
36.189	0.146
36.206	0.138
36.222	0.129
36.239	0.121
36.256	0.113
36.272	0.105
36.289	9.711E-2
36.306	9.039E-2
36.323	8.391E-2
36.339	7.807E-2
36.356	7.332E-2
36.373	6.910E-2
36.390	6.657E-2
36.406	6.472E-2
36.423	6.357E-2
36.440	6.352E-2
36.456	6.536E-2
36.473	6.759E-2
36.490	7.121E-2
36.507	7.560E-2
36.523	8.099E-2
36.540	8.678E-2
36.557	9.324E-2
36.574	0.101
36.590	0.109
36.607	0.117
36.624	0.125
36.641	0.134
36.657	0.142
36.674	0.151
36.691	0.160
36.707	0.168
36.724	0.176
36.741	0.184
36.758	0.191
36.774	0.197
36.791	0.202
36.808	0.207
36.825	0.211
36.841	0.213
36.858	0.215
36.875	0.216
36.891	0.216
36.908	0.215
36.925	0.212
36.942	0.209
36.958	0.205
36.975	0.201
36.992	0.194
37.009	0.188
37.025	0.181
37.042	0.173
37.059	0.165
37.076	0.156
37.092	0.147
37.109	0.139
37.126	0.131
37.142	0.122
37.159	0.114
37.176	0.106
37.193	9.829E-2
37.209	9.157E-2
37.226	8.474E-2
37.243	7.958E-2
37.260	7.414E-2
37.276	7.068E-2
37.293	6.762E-2
37.310	6.588E-2
37.326	6.516E-2
37.343	6.502E-2
37.360	6.628E-2
37.377	6.865E-2
37.393	7.142E-2
37.410	7.580E-2
37.427	8.076E-2
37.444	8.663E-2
37.460	9.299E-2
37.477	0.100
37.494	0.108
37.511	0.116
37.527	0.125
37.544	0.133
37.561	0.141
37.577	0.149
37.594	0.158
37.611	0.167
37.628	0.175
37.644	0.183
37.661	0.189
37.678	0.196
37.695	0.201
37.711	0.206
37.728	0.210
37.745	0.212
37.761	0.214
37.778	0.217
37.795	0.217
37.812	0.216
37.828	0.214
37.845	0.211
37.862	0.207
37.879	0.203
37.895	0.197
37.912	0.190
37.929	0.183
37.946	0.175
37.962	0.167
37.979	0.159
37.996	0.150
38.012	0.141
38.029	0.133
38.046	0.125
38.063	0.116
38.079	0.108
38.096	0.100
38.113	9.333E-2
38.130	8.703E-2
38.146	8.136E-2
38.163	7.650E-2
38.180	7.237E-2
38.196	6.939E-2
38.213	6.736E-2
38.230	6.665E-2
38.247	6.668E-2
38.263	6.794E-2
38.280	7.019E-2
38.297	7.329E-2
38.314	7.707E-2
38.330	8.207E-2
38.347	8.777E-2
38.364	9.394E-2
38.381	0.101
38.397	0.109
38.414	0.117
38.431	0.125
38.447	0.133
38.464	0.141
38.481	0.150
38.498	0.158
38.514	0.166
38.531	0.174
38.548	0.182
38.565	0.189
38.581	0.195
38.598	0.201
38.615	0.206
38.631	0.210
38.648	0.214
38.665	0.216
38.682	0.217
38.698	0.217
38.715	0.217
38.732	0.215
38.749	0.213
38.765	0.209
38.782	0.203
38.799	0.198
38.816	0.191
38.832	0.184
38.849	0.177
38.866	0.169
38.882	0.160
38.899	0.152
38.916	0.143
38.933	0.135
38.949	0.127
38.966	0.119
38.983	0.111
39.000	0.103
39.016	9.611E-2
39.033	8.972E-2
39.050	8.416E-2
39.066	7.947E-2
39.083	7.525E-2
39.100	7.218E-2
39.117	6.962E-2
39.133	6.839E-2
39.150	6.834E-2
39.167	6.927E-2
39.184	7.112E-2
39.200	7.402E-2
39.217	7.773E-2
39.234	8.253E-2
39.251	8.788E-2
39.267	9.418E-2
39.284	0.101
39.301	0.109
39.317	0.117
39.334	0.125
39.351	0.133
39.368	0.141
39.384	0.150
39.401	0.158
39.418	0.167
39.435	0.175
39.451	0.183
39.468	0.190
39.485	0.196
39.501	0.202
39.518	0.207
39.535	0.211
39.552	0.214
39.568	0.216
39.585	0.217
39.602	0.218
39.619	0.217
39.635	0.215
39.652	0.212
39.669	0.209
39.686	0.204
39.702	0.199
39.719	0.193
39.736	0.186
39.752	0.178
39.769	0.171
39.786	0.162
39.803	0.154
39.819	0.145
39.836	0.137
39.853	0.129
39.870	0.121
39.886	0.113
39.903	0.105
39.920	9.823E-2
39.936	9.198E-2
39.953	8.599E-2
39.970	8.118E-2
39.987	7.726E-2
40.003	7.377E-2
40.020	7.166E-2
40.037	7.062E-2
40.054	7.029E-2
40.070	7.037E-2
40.087	7.228E-2
40.104	7.489E-2
40.121	7.836E-2
40.137	8.311E-2
40.154	8.857E-2
40.171	9.468E-2
40.187	0.101
40.204	0.109
40.221	0.117
40.238	0.125
40.254	0.133
40.271	0.141
40.288	0.149
40.305	0.158
40.321	0.167
40.338	0.175
40.355	0.182
40.371	0.190
40.388	0.196
40.405	0.202
40.422	0.207
40.438	0.211
40.455	0.214
40.472	0.217
40.489	0.218
40.505	0.219
40.522	0.218
40.539	0.216
40.556	0.214
40.572	0.209
40.589	0.205
40.606	0.200
40.622	0.194
40.639	0.187
40.656	0.180
40.673	0.172
40.689	0.164
40.706	0.155
40.723	0.147
40.740	0.139
40.756	0.131
40.773	0.122
40.790	0.114
40.806	0.107
40.823	9.946E-2
40.840	9.302E-2
40.857	8.719E-2
40.873	8.226E-2
40.890	7.796E-2
40.907	7.480E-2
40.924	7.188E-2
40.940	7.049E-2
40.957	7.023E-2
40.974	7.063E-2
40.991	7.224E-2
41.007	7.475E-2
41.024	7.827E-2
41.041	8.273E-2
41.057	8.790E-2
41.074	9.397E-2
41.091	0.101
41.108	0.108
41.124	0.116
41.141	0.124
41.158	0.132
41.175	0.140
41.191	0.148
41.208	0.157
41.225	0.165
41.241	0.173
41.258	0.181
41.275	0.188
41.292	0.195
41.308	0.201
41.325	0.206
41.342	0.210
41.359	0.213
41.375	0.215
41.392	0.216
41.409	0.217
41.426	0.216
41.442	0.215
41.459	0.213
41.476	0.209
41.492	0.205
41.509	0.200
41.526	0.194
41.543	0.188
41.559	0.180
41.576	0.173
41.593	0.165
41.610	0.156
41.626	0.148
41.643	0.140
41.660	0.132
41.676	0.124
41.693	0.116
41.710	0.108
41.727	0.101
41.743	9.454E-2
41.760	8.885E-2
41.777	8.381E-2
41.794	7.950E-2
41.810	7.624E-2
41.827	7.364E-2
41.844	7.212E-2
41.861	7.037E-2
41.877	7.064E-2
41.894	7.210E-2
41.911	7.441E-2
41.927	7.768E-2
41.944	8.197E-2
41.961	8.715E-2
41.978	9.293E-2
41.994	9.973E-2
42.011	0.107
42.028	0.114
42.045	0.123
42.061	0.130
42.078	0.138
42.095	0.147
42.111	0.155
42.128	0.164
42.145	0.172
42.162	0.179
42.178	0.187
42.195	0.193
42.212	0.199
42.229	0.204
42.245	0.209
42.262	0.212
42.279	0.214
42.296	0.215
42.312	0.216
42.329	0.216
42.346	0.215
42.362	0.212
42.379	0.209
42.396	0.206
42.413	0.201
42.429	0.195
42.446	0.188
42.463	0.181
42.480	0.173
42.496	0.166
42.513	0.157
42.530	0.149
42.546	0.140
42.563	0.133
42.580	0.125
42.597	0.117
42.613	0.109
42.630	0.102
42.647	9.572E-2
42.664	8.958E-2
42.680	8.440E-2
42.697	7.994E-2
42.714	7.640E-2
42.731	7.367E-2
42.747	7.212E-2
42.764	6.962E-2
42.781	6.985E-2
42.797	7.130E-2
42.814	7.357E-2
42.831	7.679E-2
42.848	8.085E-2
42.864	8.563E-2
42.881	9.136E-2
42.898	9.776E-2
42.915	0.105
42.931	0.112
42.948	0.120
42.965	0.128
42.981	0.136
42.998	0.144
43.015	0.152
43.032	0.160
43.048	0.169
43.065	0.176
43.082	0.184
43.099	0.190
43.115	0.196
43.132	0.201
43.149	0.205
43.166	0.209
43.182	0.211
43.199	0.213
43.216	0.214
43.232	0.214
43.249	0.212
43.266	0.210
43.283	0.207
43.299	0.203
43.316	0.199
43.333	0.193
43.350	0.187
43.366	0.180
43.383	0.172
43.400	0.164
43.416	0.156
43.433	0.148
43.450	0.140
43.467	0.132
43.483	0.124
43.500	0.116
43.517	0.109
43.534	0.101
43.550	9.500E-2
43.567	8.907E-2
43.584	8.396E-2
43.601	7.953E-2
43.617	7.596E-2
43.634	7.327E-2
43.651	7.167E-2
43.667	7.099E-2
43.684	7.111E-2
43.701	7.231E-2
43.718	7.446E-2
43.734	7.759E-2
43.751	8.162E-2
43.768	8.631E-2
43.785	9.169E-2
43.801	9.769E-2
43.818	0.105
43.835	0.112
43.851	0.120
43.868	0.128
43.885	0.136
43.902	0.143
43.918	0.152
43.935	0.160
43.952	0.168
43.969	0.176
43.985	0.184
44.002	0.190
44.019	0.196
44.036	0.202
44.052	0.206
44.069	0.209
44.086	0.212
44.102	0.214
44.119	0.215
44.136	0.215
44.153	0.213
44.169	0.211
44.186	0.209
44.203	0.205
44.220	0.200
44.236	0.195
44.253	0.189
44.270	0.181
44.286	0.174
44.303	0.167
44.320	0.158
44.337	0.150
44.353	0.142
44.370	0.134
44.387	0.126
44.404	0.118
44.420	0.111
44.437	0.104
44.454	9.694E-2
44.471	9.093E-2
44.487	8.573E-2
44.504	8.139E-2
44.521	7.771E-2
44.537	7.494E-2
44.554	7.315E-2
44.571	7.227E-2
44.588	7.229E-2
44.604	7.334E-2
44.621	7.534E-2
44.638	7.818E-2
44.655	8.180E-2
44.671	8.650E-2
44.688	9.177E-2
44.705	9.814E-2
44.721	0.105
44.738	0.112
44.755	0.120
44.772	0.128
44.788	0.135
44.805	0.143
44.822	0.152
44.839	0.159
44.855	0.167
44.872	0.176
44.889	0.182
44.906	0.189
44.922	0.196
44.939	0.201
44.956	0.205
44.972	0.208
44.989	0.212
45.006	0.213
45.023	0.214
45.039	0.214
45.056	0.213
45.073	0.211
45.090	0.208
45.106	0.205
45.123	0.200
45.140	0.195
45.156	0.189
45.173	0.182
45.190	0.175
45.207	0.168
45.223	0.160
45.240	0.151
45.257	0.143
45.274	0.135
45.290	0.127
45.307	0.120
45.324	0.112
45.341	0.105
45.357	9.820E-2
45.374	9.193E-2
45.391	8.681E-2
45.407	8.231E-2
45.424	7.873E-2
45.441	7.586E-2
45.458	7.416E-2
45.474	7.304E-2
45.491	7.332E-2
45.508	7.446E-2
45.525	7.628E-2
45.541	7.901E-2
45.558	8.285E-2
45.575	8.727E-2
45.591	9.234E-2
45.608	9.818E-2
45.625	0.105
45.642	0.112
45.658	0.120
45.675	0.127
45.692	0.135
45.709	0.143
45.725	0.151
45.742	0.159
45.759	0.167
45.776	0.175
45.792	0.182
45.809	0.189
45.826	0.195
45.842	0.201
45.859	0.205
45.876	0.209
45.893	0.211
45.909	0.213
45.926	0.214
45.943	0.214
45.960	0.214
45.976	0.212
45.993	0.209
46.010	0.206
46.026	0.202
46.043	0.197
46.060	0.191
46.077	0.184
46.093	0.177
46.110	0.169
46.127	0.161
46.144	0.153
46.160	0.145
46.177	0.137
46.194	0.129
46.211	0.122
46.227	0.114
46.244	0.106
46.261	0.100
46.277	9.387E-2
46.294	8.849E-2
46.311	8.397E-2
46.328	8.037E-2
46.344	7.729E-2
46.361	7.543E-2
46.378	7.408E-2
46.395	7.372E-2
46.411	7.452E-2
46.428	7.630E-2
46.445	7.895E-2
46.461	8.237E-2
46.478	8.687E-2
46.495	9.220E-2
46.512	9.818E-2
46.528	0.104
46.545	0.112
46.562	0.119
46.579	0.127
46.595	0.134
46.612	0.142
46.629	0.150
46.646	0.158
46.662	0.166
46.679	0.174
46.696	0.181
46.712	0.188
46.729	0.194
46.746	0.200
46.763	0.204
46.779	0.208
46.796	0.211
46.813	0.212
46.830	0.214
46.846	0.214
46.863	0.214
46.880	0.212
46.896	0.209
46.913	0.206
46.930	0.202
46.947	0.197
46.963	0.191
46.980	0.185
46.997	0.177
47.014	0.170
47.030	0.162
47.047	0.154
47.064	0.146
47.081	0.138
47.097	0.131
47.114	0.123
47.131	0.115
47.147	0.108
47.164	0.102
47.181	9.561E-2
47.198	8.990E-2
47.214	8.525E-2
47.231	8.154E-2
47.248	7.861E-2
47.265	7.643E-2
47.281	7.523E-2
47.298	7.491E-2
47.315	7.529E-2
47.331	7.694E-2
47.348	7.922E-2
47.365	8.261E-2
47.382	8.698E-2
47.398	9.194E-2
47.415	9.755E-2
47.432	0.104
47.449	0.111
47.465	0.118
47.482	0.126
47.499	0.133
47.516	0.141
47.532	0.149
47.549	0.157
47.566	0.165
47.582	0.172
47.599	0.180
47.616	0.186
47.633	0.192
47.649	0.198
47.666	0.203
47.683	0.207
47.700	0.209
47.716	0.211
47.733	0.213
47.750	0.213
47.766	0.213
47.783	0.211
47.800	0.209
47.817	0.206
47.833	0.202
47.850	0.197
47.867	0.191
47.884	0.185
47.900	0.178
47.917	0.171
47.934	0.163
47.951	0.155
47.967	0.147
47.984	0.139
48.001	0.132
48.017	0.124
48.034	0.117
48.051	0.109
48.068	0.103
48.084	9.640E-2
48.101	9.097E-2
48.118	8.621E-2
48.135	8.209E-2
48.151	7.873E-2
48.168	7.662E-2
48.185	7.521E-2
48.201	7.485E-2
48.218	7.526E-2
48.235	7.675E-2
48.252	7.900E-2
48.268	8.235E-2
48.285	8.670E-2
48.302	9.152E-2
48.319	9.705E-2
48.335	0.103
48.352	0.110
48.369	0.117
48.386	0.125
48.402	0.132
48.419	0.140
48.436	0.147
48.452	0.155
48.469	0.163
48.486	0.171
48.503	0.178
48.519	0.185
48.536	0.191
48.553	0.197
48.570	0.202
48.586	0.206
48.603	0.209
48.620	0.211
48.636	0.213
48.653	0.213
48.670	0.213
48.687	0.211
48.703	0.209
48.720	0.206
48.737	0.202
48.754	0.198
48.770	0.192
48.787	0.186
48.804	0.179
48.820	0.172
48.837	0.164
48.854	0.156
48.871	0.149
48.887	0.141
48.904	0.133
48.921	0.125
48.938	0.118
48.954	0.111
48.971	0.104
48.988	9.814E-2
49.005	9.198E-2
49.021	8.707E-2
49.038	8.313E-2
49.055	8.011E-2
49.071	7.730E-2
49.088	7.598E-2
49.105	7.587E-2
49.122	7.618E-2
49.138	7.738E-2
49.155	7.986E-2
49.172	8.300E-2
49.189	8.679E-2
49.205	9.173E-2
49.222	9.725E-2
49.239	0.103
49.255	0.110
49.272	0.117
49.289	0.124
49.306	0.132
49.322	0.139
49.339	0.147
49.356	0.155
49.373	0.163
49.389	0.171
49.406	0.178
49.423	0.185
49.440	0.191
49.456	0.196
49.473	0.201
49.490	0.205
49.506	0.208
49.523	0.210
49.540	0.212
49.557	0.212
49.573	0.212
49.590	0.210
49.607	0.208
49.624	0.205
49.640	0.201
49.657	0.197
49.674	0.191
49.690	0.185
49.707	0.179
49.724	0.172
49.741	0.164
49.757	0.157
49.774	0.148
49.791	0.141
49.808	0.134
49.824	0.126
49.841	0.118
49.858	0.111
49.875	0.104
49.891	9.805E-2
49.908	9.249E-2
49.925	8.775E-2
49.941	8.366E-2
49.958	8.009E-2
49.975	7.769E-2
49.992	7.614E-2
50.008	7.570E-2
50.025	7.604E-2
50.042	7.737E-2
50.059	7.948E-2
50.075	8.226E-2
50.092	8.572E-2
50.109	9.048E-2
50.125	9.589E-2
50.142	0.102
50.159	0.109
50.176	0.116
50.192	0.123
50.209	0.130
50.226	0.138
50.243	0.145
50.259	0.153
50.276	0.161
50.293	0.169
50.310	0.176
50.326	0.182
50.343	0.189
50.360	0.195
50.376	0.199
50.393	0.204
50.410	0.207
50.427	0.209
50.443	0.210
50.460	0.211
50.477	0.211
50.494	0.209
50.510	0.207
50.527	0.205
50.544	0.201
50.560	0.197
50.577	0.192
50.594	0.186
50.611	0.179
50.627	0.172
50.644	0.164
50.661	0.157
50.678	0.149
50.694	0.141
50.711	0.133
50.728	0.126
50.745	0.119
50.761	0.112
50.778	0.105
50.795	9.832E-2
50.811	9.249E-2
50.828	8.754E-2
50.845	8.313E-2
50.862	7.985E-2
50.878	7.733E-2
50.895	7.582E-2
50.912	7.522E-2
50.929	7.508E-2
50.945	7.617E-2
50.962	7.809E-2
50.979	8.096E-2
50.995	8.446E-2
51.012	8.919E-2
51.029	9.446E-2
51.046	0.100
51.062	0.107
51.079	0.114
51.096	0.121
51.113	0.129
51.129	0.136
51.146	0.144
51.163	0.152
51.180	0.160
51.196	0.167
51.213	0.175
51.230	0.182
51.246	0.188
51.263	0.193
51.280	0.198
51.297	0.202
51.313	0.206
51.330	0.209
51.347	0.210
51.364	0.211
51.380	0.211
51.397	0.210
51.414	0.209
51.430	0.206
51.447	0.202
51.464	0.198
51.481	0.193
51.497	0.187
51.514	0.181
51.531	0.174
51.548	0.166
51.564	0.159
51.581	0.151
51.598	0.143
51.615	0.136
51.631	0.128
51.648	0.121
51.665	0.114
51.681	0.107
51.698	0.101
51.715	9.503E-2
51.732	8.987E-2
51.748	8.560E-2
51.765	8.228E-2
51.782	7.937E-2
51.799	7.746E-2
51.815	7.629E-2
51.832	7.634E-2
51.849	7.726E-2
51.865	7.915E-2
51.882	8.196E-2
51.899	8.525E-2
51.916	8.972E-2
51.932	9.499E-2
51.949	0.101
51.966	0.107
51.983	0.114
51.999	0.121
52.016	0.128
52.033	0.136
52.050	0.143
52.066	0.151
52.083	0.159
52.100	0.167
52.116	0.174
52.133	0.181
52.150	0.187
52.167	0.193
52.183	0.198
52.200	0.202
52.217	0.206
52.234	0.208
52.250	0.210
52.267	0.211
52.284	0.211
52.300	0.211
52.317	0.209
52.334	0.206
52.351	0.203
52.367	0.199
52.384	0.194
52.401	0.188
52.418	0.182
